Subject ID,Subject Mass (g),Cage,Time (min),VO2 (ml/h/kg),VCO2 (ml/h/kg),H(1),RER,Feed,Water,"XY, XT (counts)",Hour,Day,Experiment Hour (hrs),Exp Day,Weight (g),XA,YA,DateOneHours,Ambulatory Movements (counts),DateHalfHours,ThirtyMinute,O2,CO2,dO2,dCO2,VO2(1),VO2(2),VO2(3),VCO2(1),VCO2(2),VCO2(3),RER,H(1),H(2),H(3),XT+YT,XT,XA,XF,YT,YA,YF,Z,CenT,CenA,CenF,PerT,PerA,PerF,DistK,DistD,Speed,Drink,Feed,Feces,Urine,Weight,Gender
DBH-CRE C76 M3,23.8,BOX 8,16:05,3223,2892,15.898,0.897,9.76,10.77,10,3/3/2021 16:05,3/3/2021,53,3,23.8,0,1,3/3/2021 16:00,1,3/3/2021 16:00,4:00 PM,20.47,0.329,0.31,0.284,3223,1300,85,2892,1167,77,0.897,15.898,6.415,0.421,10,3,0,3,7,1,6,0,0,0,0,10,1,9,516591,188,0,10.77,9.76,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,16:15,3133,2784,15.425,0.889,9.76,10.77,28,3/3/2021 16:15,3/3/2021,53,3,23.8,0,4,3/3/2021 16:00,4,3/3/2021 16:00,4:00 PM,20.48,0.318,0.3,0.273,3133,1264,83,2784,1123,74,0.889,15.425,6.224,0.409,28,7,0,7,21,4,17,0,0,0,0,28,4,24,517113,523,1,10.77,9.76,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,16:25,3068,2754,15.137,0.898,9.76,10.77,10,3/3/2021 16:25,3/3/2021,53,3,23.8,1,2,3/3/2021 16:00,3,3/3/2021 16:00,4:00 PM,20.49,0.315,0.294,0.27,3068,1238,81,2754,1111,73,0.898,15.137,6.107,0.401,10,2,1,1,8,2,6,0,0,0,0,10,3,7,517159,46,0,10.77,9.76,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,16:35,3255,2993,16.139,0.919,9.77,10.77,243,3/3/2021 16:35,3/3/2021,53,3,23.8,78,63,3/3/2021 16:00,141,3/3/2021 16:30,4:30 PM,20.46,0.341,0.316,0.296,3255,1313,86,2993,1207,79,0.919,16.139,6.511,0.428,243,112,78,34,131,63,68,14,63,52,11,180,89,91,518402,1243,2,10.77,9.77,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,16:45,3188,2880,15.75,0.903,9.77,10.77,30,3/3/2021 16:45,3/3/2021,53,3,23.8,1,2,3/3/2021 16:00,3,3/3/2021 16:30,4:30 PM,20.48,0.327,0.305,0.281,3188,1286,84,2880,1162,76,0.903,15.75,6.354,0.417,30,5,1,4,25,2,23,0,0,0,0,30,3,27,518589,187,0,10.77,9.77,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,16:55,4179,3836,20.712,0.918,9.98,10.79,274,3/3/2021 16:55,3/3/2021,53,3,23.8,58,76,3/3/2021 16:00,134,3/3/2021 16:30,4:30 PM,20.38,0.423,0.404,0.377,4179,1686,111,3836,1548,102,0.918,20.712,8.357,0.549,274,97,58,39,177,76,101,162,49,42,7,225,92,133,519827,1238,2,10.79,9.98,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,17:05,3849,3580,19.128,0.93,9.98,10.83,58,3/3/2021 17:05,3/3/2021,54,3,23.8,6,9,3/3/2021 17:00,15,3/3/2021 17:00,5:00 PM,20.41,0.396,0.371,0.35,3849,1553,102,3580,1445,95,0.93,19.128,7.718,0.507,58,17,6,11,41,9,32,0,0,0,0,58,15,43,520218,391,1,10.83,9.98,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,17:15,3542,3211,17.512,0.906,9.98,10.84,5,3/3/2021 17:15,3/3/2021,54,3,23.8,0,0,3/3/2021 17:00,0,3/3/2021 17:00,5:00 PM,20.44,0.362,0.342,0.316,3542,1429,94,3211,1295,85,0.906,17.512,7.066,0.464,5,5,0,5,0,0,0,0,0,0,0,5,0,5,520243,26,0,10.84,9.98,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,17:25,3275,2956,16.176,0.902,9.98,10.84,16,3/3/2021 17:25,3/3/2021,54,3,23.8,0,0,3/3/2021 17:00,0,3/3/2021 17:00,5:00 PM,20.47,0.336,0.315,0.29,3275,1321,87,2956,1192,78,0.902,16.176,6.526,0.429,16,16,0,16,0,0,0,0,0,0,0,16,0,16,520504,261,0,10.84,9.98,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,17:35,3453,3094,17.032,0.896,9.98,10.84,23,3/3/2021 17:35,3/3/2021,54,3,23.8,0,2,3/3/2021 17:00,2,3/3/2021 17:30,5:30 PM,20.45,0.349,0.332,0.304,3453,1393,92,3094,1249,82,0.896,17.032,6.872,0.451,23,17,0,17,6,2,4,0,0,0,0,23,2,21,520835,331,1,10.84,9.98,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,17:45,3348,3065,16.584,0.916,9.98,10.84,42,3/3/2021 17:45,3/3/2021,54,3,23.8,0,6,3/3/2021 17:00,6,3/3/2021 17:30,5:30 PM,20.46,0.348,0.324,0.302,3348,1351,89,3065,1237,81,0.916,16.584,6.691,0.439,42,13,0,13,29,6,23,0,0,0,0,42,6,36,521361,526,1,10.84,9.98,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,17:55,4084,3799,20.297,0.93,10.07,10.87,322,3/3/2021 17:55,3/3/2021,54,3,23.8,70,123,3/3/2021 17:00,193,3/3/2021 17:30,5:30 PM,20.38,0.418,0.394,0.372,4084,1648,108,3799,1533,101,0.93,20.297,8.189,0.538,322,119,70,49,203,123,80,49,66,52,14,256,141,115,523642,2281,4,10.87,10.07,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,18:05,3692,3406,18.319,0.923,10.1,10.87,93,3/3/2021 18:05,3/3/2021,55,3,23.8,27,24,3/3/2021 18:00,51,3/3/2021 18:00,6:00 PM,20.42,0.383,0.359,0.337,3692,1490,98,3406,1374,90,0.923,18.319,7.391,0.485,93,46,27,19,47,24,23,27,20,15,5,73,36,37,524056,415,1,10.87,10.1,0,0,23.8,M
DBH-CRE C76 M3,23.8,BOX 8,18:15,4565,4348,22.799,0.952,10.25,10.9,228,3/3/2021 18:15,3/3/2021,55,3,23.8,33,68,3/3/2021 18:00,101,3/3/2021 18:00,6:00 PM,20.33,0.476,0.446,0.429,4565,1842,121,4348,1754,115,0.952,22.799,9.199,0.604,228,71,33,38,157,68,89,49,39,30,9,189,71,118,525115,1059,2,10.9,10.25,0,0,23.8,M
DBH-CRE C76 M3,24.2,BOX 8,18:25,4382,4153,21.864,0.948,10.27,11.07,794,3/3/2021 18:25,3/3/2021,55,3,24.2,286,260,3/3/2021 18:00,546,3/3/2021 18:00,6:00 PM,20.35,0.454,0.425,0.407,4382,1768,116,4153,1676,110,0.948,21.864,8.822,0.579,794,386,286,100,408,260,148,205,281,228,53,513,318,195,529538,4423,7,11.07,10.27,0,0,24.2,M
DBH-CRE C76 M3,24.2,BOX 8,18:35,4555,4282,22.689,0.94,10.38,11.23,486,3/3/2021 18:35,3/3/2021,55,3,24.2,127,157,3/3/2021 18:00,284,3/3/2021 18:30,6:30 PM,20.34,0.465,0.439,0.418,4555,1838,121,4282,1728,113,0.94,22.689,9.154,0.601,486,180,127,53,306,157,149,98,149,118,31,337,166,171,531756,2218,4,11.23,10.38,0,0,24.2,M
DBH-CRE C76 M3,24.2,BOX 8,18:45,4303,4075,21.465,0.947,10.38,11.26,214,3/3/2021 18:45,3/3/2021,55,3,24.2,45,64,3/3/2021 18:00,109,3/3/2021 18:30,6:30 PM,20.36,0.449,0.42,0.402,4303,1736,114,4075,1644,108,0.947,21.465,8.66,0.569,214,74,45,29,140,64,76,19,43,36,7,171,73,98,533138,1382,2,11.26,10.38,0,0,24.2,M
DBH-CRE C76 M3,24.2,BOX 8,18:55,4206,3921,20.914,0.932,10.46,11.26,66,3/3/2021 18:55,3/3/2021,55,3,24.2,1,22,3/3/2021 18:00,23,3/3/2021 18:30,6:30 PM,20.38,0.43,0.404,0.382,4206,1697,111,3921,1582,104,0.932,20.914,8.438,0.554,66,14,1,13,52,22,30,19,0,0,0,66,23,43,533332,194,0,11.26,10.46,0,0,24.2,M
DBH-CRE C76 M3,24.2,BOX 8,19:05,4264,4093,21.332,0.96,10.71,11.41,369,3/3/2021 19:05,3/3/2021,56,3,24.2,108,135,3/3/2021 19:00,243,3/3/2021 19:00,7:00 PM,20.36,0.449,0.415,0.402,4264,1720,113,4093,1651,108,0.96,21.332,8.607,0.565,369,161,108,53,208,135,73,23,104,83,21,265,160,105,534773,1441,2,11.41,10.71,0,0,24.2,M
DBH-CRE C76 M3,24.2,BOX 8,19:15,4494,4323,22.491,0.962,10.75,11.51,691,3/3/2021 19:15,3/3/2021,56,3,24.2,163,254,3/3/2021 19:00,417,3/3/2021 19:00,7:00 PM,20.34,0.472,0.439,0.425,4494,1813,119,4323,1744,115,0.962,22.491,9.075,0.596,691,248,163,85,443,254,189,59,173,123,50,518,294,224,537874,3101,5,11.51,10.75,0,0,24.2,M
DBH-CRE C76 M3,24.2,BOX 8,19:25,4661,4457,23.298,0.956,10.82,11.67,409,3/3/2021 19:25,3/3/2021,56,3,24.2,121,120,3/3/2021 19:00,241,3/3/2021 19:00,7:00 PM,20.33,0.484,0.453,0.437,4661,1881,124,4457,1798,118,0.956,23.298,9.4,0.617,409,188,121,67,221,120,101,30,82,71,11,327,170,157,540323,2449,4,11.67,10.82,0,0,24.2,M
DBH-CRE C76 M3,24.2,BOX 8,19:35,4085,3850,20.357,0.942,10.82,11.68,41,3/3/2021 19:35,3/3/2021,56,3,24.2,1,4,3/3/2021 19:00,5,3/3/2021 19:30,7:30 PM,20.38,0.427,0.398,0.38,4085,1648,108,3850,1553,102,0.942,20.357,8.214,0.539,41,16,1,15,25,4,21,0,0,0,0,41,5,36,540726,403,1,11.68,10.82,0,0,24.2,M
DBH-CRE C76 M3,24.2,BOX 8,19:45,3805,3583,18.958,0.942,10.82,11.68,16,3/3/2021 19:45,3/3/2021,56,3,24.2,0,4,3/3/2021 19:00,4,3/3/2021 19:30,7:30 PM,20.41,0.4,0.371,0.353,3805,1535,101,3583,1446,95,0.942,18.958,7.649,0.502,16,3,0,3,13,4,9,0,0,0,0,16,4,12,540804,78,0,11.68,10.82,0,0,24.2,M
DBH-CRE C76 M3,24.2,BOX 8,19:55,3819,3612,19.047,0.946,10.82,11.68,120,3/3/2021 19:55,3/3/2021,56,3,24.2,45,34,3/3/2021 19:00,79,3/3/2021 19:30,7:30 PM,20.41,0.401,0.37,0.354,3819,1541,101,3612,1457,96,0.946,19.047,7.685,0.505,120,62,45,17,58,34,24,27,38,32,6,82,47,35,541316,512,1,11.68,10.82,0,0,24.2,M
DBH-CRE C76 M3,24.9,BOX 8,20:05,4541,4369,22.727,0.962,10.98,11.77,562,3/3/2021 20:05,3/3/2021,57,3,24.9,164,166,3/3/2021 20:00,330,3/3/2021 20:00,8:00 PM,20.33,0.479,0.445,0.432,4541,1832,120,4369,1763,116,0.962,22.727,9.17,0.602,562,223,164,59,339,166,173,86,210,143,67,352,187,165,543600,2283,4,11.77,10.98,0,0,24.9,M
DBH-CRE C76 M3,24.9,BOX 8,20:15,3977,3797,19.872,0.955,11.03,11.81,98,3/3/2021 20:15,3/3/2021,57,3,24.9,15,19,3/3/2021 20:00,34,3/3/2021 20:00,8:00 PM,20.39,0.421,0.387,0.373,3977,1604,105,3797,1532,101,0.955,19.872,8.018,0.527,98,34,15,19,64,19,45,2,16,13,3,82,21,61,544055,455,1,11.81,11.03,0,0,24.9,M
DBH-CRE C76 M3,24.9,BOX 8,20:25,4200,4108,21.096,0.978,11.03,11.83,146,3/3/2021 20:25,3/3/2021,57,3,24.9,31,32,3/3/2021 20:00,63,3/3/2021 20:00,8:00 PM,20.37,0.449,0.409,0.402,4200,1695,111,4108,1657,109,0.978,21.096,8.511,0.559,146,66,31,35,80,32,48,13,16,16,0,130,47,83,545386,1331,2,11.83,11.03,0,0,24.9,M
DBH-CRE C76 M3,24.9,BOX 8,20:35,4571,4448,22.934,0.973,11.33,11.92,431,3/3/2021 20:35,3/3/2021,57,3,24.9,119,114,3/3/2021 20:00,233,3/3/2021 20:30,8:30 PM,20.33,0.484,0.445,0.436,4571,1844,121,4448,1795,118,0.973,22.934,9.253,0.608,431,167,119,48,264,114,150,36,124,98,26,307,135,172,548351,2966,5,11.92,11.33,0,0,24.9,M
DBH-CRE C76 M3,24.9,BOX 8,20:45,4608,4543,23.183,0.986,11.33,12.06,370,3/3/2021 20:45,3/3/2021,57,3,24.9,100,114,3/3/2021 20:00,214,3/3/2021 20:30,8:30 PM,20.32,0.495,0.453,0.448,4608,1859,122,4543,1833,120,0.986,23.183,9.354,0.614,370,144,100,44,226,114,112,47,103,87,16,267,127,140,550122,1771,3,12.06,11.33,0,0,24.9,M
DBH-CRE C76 M3,24.9,BOX 8,20:55,4127,3970,20.655,0.962,11.33,12.06,244,3/3/2021 20:55,3/3/2021,57,3,24.9,38,72,3/3/2021 20:00,110,3/3/2021 20:30,8:30 PM,20.38,0.439,0.402,0.39,4127,1665,109,3970,1602,105,0.962,20.655,8.334,0.547,244,52,38,14,192,72,120,6,28,26,2,216,84,132,550890,767,1,12.06,11.33,0,0,24.9,M
DBH-CRE C76 M3,24.9,BOX 8,21:05,4445,4222,22.187,0.95,11.33,12.28,719,3/3/2021 21:05,3/3/2021,58,3,24.9,83,216,3/3/2021 21:00,299,3/3/2021 21:00,9:00 PM,20.35,0.464,0.432,0.415,4445,1793,118,4222,1703,112,0.95,22.187,8.952,0.588,719,119,83,36,600,216,384,41,78,64,14,641,235,406,553269,2380,4,12.28,11.33,0,0,24.9,M
DBH-CRE C76 M3,24.9,BOX 8,21:15,4137,3994,20.72,0.966,11.33,12.28,21,3/3/2021 21:15,3/3/2021,58,3,24.9,0,12,3/3/2021 21:00,12,3/3/2021 21:00,9:00 PM,20.38,0.437,0.399,0.388,4137,1669,110,3994,1611,106,0.966,20.72,8.36,0.549,21,3,0,3,18,12,6,0,0,0,0,21,12,9,553604,335,1,12.28,11.33,0,0,24.9,M
DBH-CRE C76 M3,24.9,BOX 8,21:25,3702,3481,18.437,0.94,11.33,12.28,14,3/3/2021 21:25,3/3/2021,58,3,24.9,0,4,3/3/2021 21:00,4,3/3/2021 21:00,9:00 PM,20.42,0.39,0.359,0.342,3702,1493,98,3481,1404,92,0.94,18.437,7.439,0.489,14,0,0,0,14,4,10,0,0,0,0,14,4,10,553649,45,0,12.28,11.33,0,0,24.9,M
DBH-CRE C76 M3,24.9,BOX 8,21:35,3485,3294,17.379,0.945,11.33,12.28,12,3/3/2021 21:35,3/3/2021,58,3,24.9,1,5,3/3/2021 21:00,6,3/3/2021 21:30,9:30 PM,20.44,0.373,0.34,0.325,3485,1406,92,3294,1329,87,0.945,17.379,7.012,0.461,12,1,1,0,11,5,6,0,0,0,0,12,6,6,553685,36,0,12.28,11.33,0,0,24.9,M
DBH-CRE C76 M3,24.9,BOX 8,21:45,4453,4316,22.322,0.969,11.44,12.3,381,3/3/2021 21:45,3/3/2021,58,3,24.9,112,85,3/3/2021 21:00,197,3/3/2021 21:30,9:30 PM,20.34,0.472,0.437,0.426,4453,1797,118,4316,1741,114,0.969,22.322,9.006,0.592,381,176,112,64,205,85,120,125,129,74,55,252,123,129,555669,1984,3,12.3,11.44,0,0,24.9,M
DBH-CRE C76 M3,24.9,BOX 8,21:55,4379,4310,22.027,0.984,11.57,12.4,371,3/3/2021 21:55,3/3/2021,58,3,24.9,84,129,3/3/2021 21:00,213,3/3/2021 21:30,9:30 PM,20.35,0.475,0.431,0.426,4379,1767,116,4310,1739,114,0.984,22.027,8.887,0.584,371,137,84,53,234,129,105,17,80,64,16,291,149,142,557310,1640,3,12.4,11.57,0,0,24.9,M
DBH-CRE C76 M3,24.6,BOX 8,22:05,4915,4777,24.653,0.972,11.57,12.57,721,3/3/2021 22:05,3/3/2021,59,3,24.6,219,254,3/3/2021 22:00,473,3/3/2021 22:00,10:00 PM,20.3,0.516,0.479,0.468,4915,1983,130,4777,1928,127,0.972,24.653,9.947,0.653,721,300,219,81,421,254,167,53,268,206,62,453,267,186,560295,2986,5,12.57,11.57,0,0,24.6,M
DBH-CRE C76 M3,24.6,BOX 8,22:15,3897,3730,19.485,0.957,11.57,12.57,83,3/3/2021 22:15,3/3/2021,59,3,24.6,3,16,3/3/2021 22:00,19,3/3/2021 22:00,10:00 PM,20.4,0.412,0.377,0.364,3897,1572,103,3730,1505,99,0.957,19.485,7.861,0.516,83,48,3,45,35,16,19,0,0,0,0,83,19,64,560978,683,1,12.57,11.57,0,0,24.6,M
DBH-CRE C76 M3,24.6,BOX 8,22:25,4242,4142,21.299,0.976,11.8,12.71,436,3/3/2021 22:25,3/3/2021,59,3,24.6,91,161,3/3/2021 22:00,252,3/3/2021 22:00,10:00 PM,20.36,0.457,0.417,0.409,4242,1712,112,4142,1671,110,0.976,21.299,8.594,0.564,436,134,91,43,302,161,141,26,88,72,16,348,180,168,562714,1736,3,12.71,11.8,0,0,24.6,M
DBH-CRE C76 M3,24.6,BOX 8,22:35,3928,3713,19.586,0.945,11.8,12.71,39,3/3/2021 22:35,3/3/2021,59,3,24.6,2,9,3/3/2021 22:00,11,3/3/2021 22:30,10:30 PM,20.39,0.415,0.383,0.366,3928,1585,104,3713,1498,98,0.945,19.586,7.902,0.519,39,5,2,3,34,9,25,0,0,0,0,39,11,28,562948,234,0,12.71,11.8,0,0,24.6,M
DBH-CRE C76 M3,24.6,BOX 8,22:45,3791,3616,18.939,0.954,11.8,12.71,17,3/3/2021 22:45,3/3/2021,59,3,24.6,0,1,3/3/2021 22:00,1,3/3/2021 22:30,10:30 PM,20.41,0.402,0.368,0.355,3791,1529,100,3616,1459,96,0.954,18.939,7.641,0.502,17,2,0,2,15,1,14,0,0,0,0,17,1,16,563041,93,0,12.71,11.8,0,0,24.6,M
DBH-CRE C76 M3,24.6,BOX 8,22:55,3925,3797,19.668,0.967,11.8,12.75,397,3/3/2021 22:55,3/3/2021,59,3,24.6,110,132,3/3/2021 22:00,242,3/3/2021 22:30,10:30 PM,20.4,0.418,0.381,0.371,3925,1584,104,3797,1532,101,0.967,19.668,7.935,0.521,397,156,110,46,241,132,109,59,113,88,25,284,154,130,564648,1607,3,12.75,11.8,0,0,24.6,M
DBH-CRE C76 M3,24.6,BOX 8,23:05,4557,4435,22.866,0.973,12.05,12.85,488,3/3/2021 23:05,3/3/2021,60,3,24.6,116,128,3/3/2021 23:00,244,3/3/2021 23:00,11:00 PM,20.34,0.483,0.445,0.435,4557,1839,121,4435,1790,118,0.973,22.866,9.226,0.606,488,180,116,64,308,128,180,55,159,95,64,329,149,180,566733,2085,3,12.85,12.05,0,0,24.6,M
DBH-CRE C76 M3,24.6,BOX 8,23:15,4620,4456,23.138,0.964,12.05,12.91,352,3/3/2021 23:15,3/3/2021,60,3,24.6,82,107,3/3/2021 23:00,189,3/3/2021 23:00,11:00 PM,20.33,0.488,0.453,0.44,4620,1864,122,4456,1798,118,0.964,23.138,9.335,0.613,352,141,82,59,211,107,104,21,63,52,11,289,137,152,569050,2317,4,12.91,12.05,0,0,24.6,M
DBH-CRE C76 M3,24.6,BOX 8,23:25,3880,3761,19.448,0.969,12.05,12.91,38,3/3/2021 23:25,3/3/2021,60,3,24.6,1,2,3/3/2021 23:00,3,3/3/2021 23:00,11:00 PM,20.4,0.416,0.377,0.368,3880,1565,103,3761,1517,100,0.969,19.448,7.847,0.515,38,20,1,19,18,2,16,0,9,1,8,29,2,27,569248,198,0,12.91,12.05,0,0,24.6,M
DBH-CRE C76 M3,24.6,BOX 8,23:35,4112,3986,20.612,0.969,12.12,12.92,319,3/3/2021 23:35,3/3/2021,60,3,24.6,107,92,3/3/2021 23:00,199,3/3/2021 23:30,11:30 PM,20.38,0.438,0.401,0.391,4112,1659,109,3986,1608,106,0.969,20.612,8.317,0.546,319,175,107,68,144,92,52,69,85,69,16,234,130,104,570775,1527,3,12.92,12.12,0,0,24.6,M
DBH-CRE C76 M3,24.5,BOX 8,23:45,4497,4438,22.632,0.987,12.24,13.11,1061,3/3/2021 23:45,3/3/2021,60,3,24.5,355,354,3/3/2021 23:00,709,3/3/2021 23:30,11:30 PM,20.34,0.483,0.441,0.436,4497,1815,119,4438,1790,118,0.987,22.632,9.131,0.6,1061,498,355,143,563,354,209,168,336,282,54,725,427,298,576882,6107,10,13.11,12.24,0,0,24.5,M
DBH-CRE C76 M3,24.5,BOX 8,23:55,4725,4551,23.653,0.963,12.32,13.31,867,3/3/2021 23:55,3/3/2021,60,3,24.5,265,305,3/3/2021 23:00,570,3/3/2021 23:30,11:30 PM,20.32,0.495,0.461,0.447,4725,1906,125,4551,1836,121,0.963,23.653,9.543,0.627,867,361,265,96,506,305,201,197,207,166,41,660,404,256,581240,4358,7,13.31,12.32,0,0,24.5,M
DBH-CRE C76 M3,24.5,BOX 8,0:05,5131,4926,25.67,0.96,12.44,13.36,781,3/4/2021 0:05,3/4/2021,61,4,24.5,181,255,3/4/2021 0:00,436,3/4/2021 0:00,12:00 AM,20.28,0.53,0.498,0.482,5131,2070,136,4926,1987,131,0.96,25.67,10.357,0.68,781,256,181,75,525,255,270,50,205,149,56,576,287,289,583802,2563,4,13.36,12.44,0,0,24.5,M
DBH-CRE C76 M3,24.5,BOX 8,0:15,4543,4366,22.731,0.961,12.46,13.4,437,3/4/2021 0:15,3/4/2021,61,4,24.5,131,149,3/4/2021 0:00,280,3/4/2021 0:00,12:00 AM,20.34,0.477,0.441,0.428,4543,1833,120,4366,1762,116,0.961,22.731,9.171,0.602,437,195,131,64,242,149,93,7,93,73,20,344,207,137,585579,1776,3,13.4,12.46,0,0,24.5,M
